date,spend_agency_jump__prospecting__adset_tt_broad,spend_agency_jump__prospecting__adset_tt_custom,spend_agency_jump__prospecting__adset_tt_int,spend_agency_jump__prospecting__adset_tt_interest,spend_agency_jump__prospecting__adset_tt_interests,spend_agency_jump__prospecting__adset_tt_lal,spend_agency_jump__prospecting__adset_tt_other,spend_agency_jump__retargeting__adset_tt_atc,spend_agency_jump__retargeting__adset_tt_custom,spend_agency_jump__retargeting__adset_tt_other,spend_agency_non_jump__prospecting__adset_tt_other,spend_agency_non_jump__retargeting__adset_tt_other,spend_other,impressions_agency_jump__prospecting__adset_tt_broad,impressions_agency_jump__prospecting__adset_tt_custom,impressions_agency_jump__prospecting__adset_tt_int,impressions_agency_jump__prospecting__adset_tt_interest,impressions_agency_jump__prospecting__adset_tt_interests,impressions_agency_jump__prospecting__adset_tt_lal,impressions_agency_jump__prospecting__adset_tt_other,impressions_agency_jump__retargeting__adset_tt_atc,impressions_agency_jump__retargeting__adset_tt_custom,impressions_agency_jump__retargeting__adset_tt_other,impressions_agency_non_jump__prospecting__adset_tt_other,impressions_agency_non_jump__retargeting__adset_tt_other,impressions_other,aws_purchases,aws_revenue
2023-01-22,59235.39,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354215.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,53499.57
2023-01-23,44781.18,5.1899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189465.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,36592.84
2023-01-24,39467.11,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114965.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,31669.72
2023-01-25,34563.97,100.07000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033533.0,3067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,29182.2
2023-01-26,37820.72,374.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108281.0,8249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,35778.39
2023-01-27,44331.33,467.35999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281569.0,9282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,38770.26
2023-01-28,67278.58,490.63000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008421.0,10062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,63811.34
2023-01-29,60161.81,534.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1821557.0,10200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,56743.36
2023-01-30,39718.26,509.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235203.0,11111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,33784.41
2023-01-31,34676.04,495.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064498.0,11081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,28510.39
2023-02-01,30528.23,481.47999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904254.0,10750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,32413.74
2023-02-02,36071.34,485.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005005.0,10841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,34113.44
2023-02-03,46841.64,481.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211450.0,11517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,41270.41
2023-02-04,65466.11,512.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718495.0,11533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,66259.06
2023-02-05,58826.44,523.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670305.0,11587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,58899.380000000005
2023-02-06,44135.99,494.63999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252995.0,10067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,35306.86
2023-02-07,36004.07,411.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003545.0,8598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,32110.65
2023-02-08,31384.89,73.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837084.0,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,23219.09
2023-02-09,37914.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,32689.68
2023-02-10,39811.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,35171.82
2023-02-11,65330.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,65451.8
2023-02-12,60160.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,58272.92
2023-02-13,35032.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,30926.44
2023-02-14,33706.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,29607.11
2023-02-15,27665.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,28017.39
2023-02-16,36857.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,36449.49
2023-02-17,44654.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,45544.61
2023-02-18,98025.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2264636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,119084.62
2023-02-19,88150.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,95100.66
2023-02-20,59675.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,65906.34
2023-02-21,48773.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,47087.64
2023-02-22,38150.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,42642.83
2023-02-23,44087.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,38893.94
2023-02-24,40579.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,36233.32
2023-02-25,98504.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2499710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,88547.18
2023-02-26,78364.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,71956.82
2023-02-27,41291.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,30127.14
2023-02-28,29492.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,26216.49
2023-03-01,30897.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,33515.29
2023-03-02,37802.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,33633.71
2023-03-03,43504.909999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,38591.32
2023-03-04,105986.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2923739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,91058.64
2023-03-05,80588.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,76119.13
2023-03-06,43168.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,39500.409999999996
2023-03-07,37246.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,26689.56
2023-03-08,29959.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,26534.93
2023-03-09,36422.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,26790.02
2023-03-10,37094.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,32672.39
2023-03-11,83177.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,77236.65
2023-03-12,59027.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,51849.71
2023-03-13,31191.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,27801.57
2023-03-14,28668.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,27018.23
2023-03-15,27258.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,27333.06
2023-03-16,34379.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,28414.5
2023-03-17,43530.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,39221.99
2023-03-18,91758.23,0.0,2792.7200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329019.0,0.0,85484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,80052.28
2023-03-19,71858.19,0.0,2612.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828944.0,0.0,99051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,67630.2
2023-03-20,42141.770000000004,0.0,2224.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026044.0,0.0,68953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,34237.45
2023-03-21,33899.9,0.0,1419.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831870.0,0.0,45502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,33365.32
2023-03-22,33188.63,0.0,1429.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167159.0,0.0,51637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,29368.38
2023-03-23,40737.51,0.0,1661.5900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118954.0,0.0,70673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,39803.86
2023-03-24,65996.65,0.0,1881.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594730.0,0.0,74439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,57116.08
2023-03-25,121169.34,0.0,8863.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2971162.0,0.0,327396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,117018.65
2023-03-26,93689.54000000001,0.0,4951.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2470915.0,0.0,190808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,75465.7
2023-03-27,46912.17,0.0,2380.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258326.0,0.0,63083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,43453.03
2023-03-28,56934.84,0.0,8972.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1589041.0,0.0,214222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,52275.74
2023-03-29,62170.130000000005,0.0,12348.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767390.0,0.0,317496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,69896.15
2023-03-30,74734.92,0.0,14424.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797814.0,0.0,376755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,75803.31
2023-03-31,46501.74,0.0,13077.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120998.0,0.0,311870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,47189.72
2023-04-01,65840.28,0.0,13936.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600904.0,0.0,389862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,73411.85
2023-04-02,72600.16,0.0,10343.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692029.0,0.0,278254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,72037.64
2023-04-03,53920.55,0.0,4863.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342808.0,0.0,137750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,46404.44
2023-04-04,56328.06,0.0,1887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475955.0,0.0,58721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,43247.62
2023-04-05,50069.51,0.0,2870.7999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150894.0,0.0,61074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,38040.63
2023-04-06,43886.27,0.0,3252.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983356.0,0.0,79083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,41748.06
2023-04-07,41002.83,0.0,1690.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948730.0,0.0,42848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,34556.5
2023-04-08,52151.47,0.0,1775.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290448.0,0.0,54599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,47432.590000000004
2023-04-09,44791.37,0.0,1654.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107420.0,0.0,49366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,33348.36
2023-04-10,32372.85,0.0,946.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854733.0,0.0,28343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,25940.4
2023-04-11,33379.93,0.0,277.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803263.0,0.0,10645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,38702.39
2023-04-12,54341.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,41862.13
2023-04-13,66246.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,55420.96
2023-04-14,90626.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,74989.85
2023-04-15,136040.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,106946.09
2023-04-16,126355.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2738193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,101522.74
2023-04-17,74834.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1682203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,61303.58
2023-04-18,54179.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,42725.99
2023-04-19,45719.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,41706.23
2023-04-20,51373.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,39018.64
2023-04-21,61101.159999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,39384.22
2023-04-22,94611.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,80723.65
2023-04-23,104066.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,25971.420000000002
2023-04-24,53375.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,33790.340000000004
2023-04-25,48407.23,0.0,0.0,0.0,0.0,1888.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200054.0,0.0,0.0,0.0,0.0,44375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,38276.75
2023-04-26,40060.17,0.0,0.0,0.0,0.0,1967.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994574.0,0.0,0.0,0.0,0.0,45788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,39716.590000000004
2023-04-27,3032.56,0.0,0.0,0.0,0.0,133.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77844.0,0.0,0.0,0.0,0.0,2877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3801.26
